matchType=CatSet(Constituent|Shared_interaction)	Interactor_A	Interactor_B	Dir	Sign	Annotation=CatSet(Kinase|Phosphatase|Yes)
Shared_interaction	YMR268C	npr9	1	0		
Shared_interaction	YMR270C	npi3	1	0		
Shared_interaction	YMR290C	hog1id42	1	0		
Shared_interaction	YMR290C	npi1	1	0		
Shared_interaction	YNL007C	npi1	1	0		
Shared_interaction	YNL021W	npi3	1	0		
Shared_interaction	YNL025C	npr8	1	0		
Shared_interaction	YNL031C	pde2id63	1	0		
Shared_interaction	YNL031C	npi3	1	0		
Shared_interaction	YNL031C	npi4	1	0		
Shared_interaction	YNL052W	npi3	1	0		
Shared_interaction	YNL121C	npr7	1	0		
Shared_interaction	YNL124W	cdc14rd36	1	0		
Shared_interaction	YNL124W	cdc14rd41	1	0		
Shared_interaction	YNL124W	hog1rd55	1	0		
Shared_interaction	YNL124W	hog1rd56	1	0		
Shared_interaction	YNL124W	pde2id61	1	0		
Shared_interaction	YNL139C	npr9	1	0		
Shared_interaction	YNL145W	npr9	1	0		
Shared_interaction	YNL167C	npi1	1	0		
Shared_interaction	YNL183C	pde2ra69	1	0		
Shared_interaction	YNL183C	npr12	1	0		
Shared_interaction	YNL183C	npi1	1	0		
Shared_interaction	YNL186W	pde2ra68	1	0		
Shared_interaction	YNL186W	npr7	1	0		
Shared_interaction	YNL206C	npi5	1	0		
Shared_interaction	YNL216W	npr9	1	0		
Shared_interaction	YNL229C	npr12	1	0		
Shared_interaction	YNL229C	npr9	1	0		
Shared_interaction	YNL244C	npr17	1	0		
Shared_interaction	YNL255C	hog1ia45	1	0		
Shared_interaction	YNL261W	npr7	1	0		
Shared_interaction	YNL262W	npr10	1	0		
Shared_interaction	YNL271C	hog1id42	1	0		
Shared_interaction	YNL272C	npr7	1	0		
Shared_interaction	YNL287W	npr14	1	0		
Shared_interaction	YNL298W	npi4	1	0		
Shared_interaction	YNL330C	pde2ra69	1	0		
Shared_interaction	YNL330C	npi1	1	0		
Shared_interaction	YNL330C	npr7	1	0		
Shared_interaction	YNR016C	npi1	1	0		
Shared_interaction	YNR017W	hog1ia45	1	0		
Shared_interaction	YNR017W	npi3	1	0		
Shared_interaction	YNR018W	npr16	1	0		
Shared_interaction	YNR019W	npr9	1	0		
Shared_interaction	YNR051C	npr7	1	0		
Shared_interaction	YNR052C	hog1id42	1	0		
Shared_interaction	YOL005C	npi1	1	0		
Shared_interaction	YOL012C	npi3	1	0		
Shared_interaction	YOL034W	npi3	1	0		
Shared_interaction	YOL051W	npr9	1	0		
Shared_interaction	YOL090W	npi1	1	0		
Shared_interaction	YOL100W	cdc14rd36	1	0		
Shared_interaction	YOL100W	cdc14rd31	1	0		
Shared_interaction	YOL130W	npi5	1	0		
Shared_interaction	YOL130W	npi3	1	0		
Shared_interaction	YOL133W	npi1	1	0		
Shared_interaction	YOL135C	npi5	1	0		
Shared_interaction	YOL145C	npi1	1	0		
Shared_interaction	YOL145C	npr7	1	0		
Shared_interaction	YOL149W	npi5	1	0		
Shared_interaction	YOR014W	npi3	1	0		
Shared_interaction	YOR075W	npi5	1	0		
Shared_interaction	YOR075W	npr9	1	0		
Shared_interaction	YOR078W	cdc14rd31	1	0		
Shared_interaction	YOR098C	npr7	1	0		
Shared_interaction	YOR145C	npi3	1	0		
Shared_interaction	YOR156C	npr17	1	0		
Shared_interaction	YOR177C	npr12	1	0		
Shared_interaction	YOR181W	cdc14rd31	1	0		
Shared_interaction	YOR194C	npi3	1	0		
Shared_interaction	YOR210W	npr7	1	0		
Shared_interaction	YOR210W	hog1id42	1	0		
Shared_interaction	YOR224C	npi1	1	0		
Shared_interaction	YOR231W	npi3	1	0		
Shared_interaction	YOR257W	hog1id42	1	0		
Shared_interaction	YOR260W	npi1	1	0		
Shared_interaction	YOR267C	hog1id42	1	0		
Shared_interaction	YOR272W	hog1id46	1	0		
Shared_interaction	YOR326W	npr7	1	0		
Shared_interaction	YOR332W	cdc14rd31	1	0		
Shared_interaction	YOR332W	npi5	1	0		
Shared_interaction	YPL016W	npi5	1	0		
Shared_interaction	YPL026C	npr10	1	0		
Shared_interaction	YPL026C	pde2ra67	1	0		
Shared_interaction	YPL031C	npr13	1	0		
Shared_interaction	YPL037C	cdc14rd31	1	0		
Shared_interaction	YPL037C	npi5	1	0		
Shared_interaction	YPL042C	npr9	1	0		
Shared_interaction	YPL063W	npr11	1	0		
Shared_interaction	YPL081W	npi5	1	0		
Shared_interaction	YPL082C	hog1rd50	1	0		
Shared_interaction	YPL089C	hog1id47	1	0		
Shared_interaction	YPL093W	npi5	1	0		
Shared_interaction	YPL093W	cdc14rd31	1	0		
Shared_interaction	YPL093W	npi3	1	0		
Shared_interaction	YPL129W	npr7	1	0		
Shared_interaction	YPL131W	cdc14rd36	1	0		
Shared_interaction	YPL139C	npi5	1	0		
Shared_interaction	YPL141C	npr7	1	0		
Shared_interaction	YPL141C	npi3	1	0		
Shared_interaction	YPL146C	npr7	1	0		
Shared_interaction	YPL153C	npr11	1	0		
Shared_interaction	YPL153C	hog1ra51	1	0		
Shared_interaction	YPL153C	npi1	1	0		
Shared_interaction	YPL169C	npr7	1	0		
Shared_interaction	YPL178W	npi1	1	0		
Shared_interaction	YPL178W	hog1id42	1	0		
Shared_interaction	YPL203W	pde2ra70	1	0		
Shared_interaction	YPL204W	npr7	1	0		
Shared_interaction	YPL209C	hog1id44	1	0		
Shared_interaction	YPL209C	hog1rd55	1	0		
Shared_interaction	YPL209C	hog1rd56	1	0		
Shared_interaction	YPL209C	pde2ra69	1	0		
Shared_interaction	YPL233W	npi1	1	0		
Shared_interaction	YPL233W	npi4	1	0		
Shared_interaction	YPL233W	npi2	1	0		
Shared_interaction	YPL235W	hog1id49	1	0		
Shared_interaction	YPL240C	pde2ra68	1	0		
Shared_interaction	YPL248C	hog1id47	1	0		
Shared_interaction	YPL256C	hog1ra51	1	0		
Shared_interaction	YPL256C	cdc14id19	1	0		
Shared_interaction	YPL256C	pde2ra67	1	0		
Shared_interaction	YPL256C	npi1	1	0		
Shared_interaction	YPL256C	hog1id42	1	0		
Shared_interaction	YPR070W	npr8	1	0		
Shared_interaction	YPR070W	npr17	1	0		
Shared_interaction	YPR080W	cdc14rd31	1	0		
Shared_interaction	YPR115W	npr12	1	0		
Shared_interaction	YPR115W	hog1id46	1	0		
Shared_interaction	YPR133C	npi3	1	0		
Shared_interaction	YPR135W	npr9	1	0		
Shared_interaction	YPR135W	npr16	1	0		
Shared_interaction	YPR158WA	npi1	1	0		
Shared_interaction	YPR187W	cdc14rd31	1	0		
Shared_interaction	npi1	YBL047C	1	0		
Shared_interaction	npi5	YDR169C	1	0		
Shared_interaction	cdc14rd31	YGR038CA	1	0		
Shared_interaction	npi1	YGR038CA	1	0		
Shared_interaction	npi5	YGR038CA	1	0		
Shared_interaction	npi3	YGR038CA	1	0		
Shared_interaction	pde2ra67	YHR027C	1	0		
Shared_interaction	npi5	YHR205W	1	0		
Shared_interaction	hog1id42	YJL080C	1	0		
Shared_interaction	npi1	YJL115W	1	0		
Shared_interaction	npi1	YJL122W	1	0		
Shared_interaction	npi5	YKL108W	1	0		
Shared_interaction	cdc14rd31	YKL121W	1	0		
