sif_style	Annotation	count	etype	matchType	matchType	filenames
YOR362C (u) YKL145W		1.0	ppi			rewired-BG-network-807_0_bgnet
YFR037C (u) YHR156C		1.0	ppi			rewired-BG-network-807_0_bgnet
YHR156C (u) YFR037C		1.0	ppi			rewired-BG-network-807_0_bgnet
YBR160W (d) YGL198W		1.0	kinase_substrate			rewired-BG-network-807_0_bgnet
YFL024C (d) YDL247W		1.0	acetylation			rewired-BG-network-807_0_bgnet
YDR432W (u) YLR274W		1.0	ppi			rewired-BG-network-807_0_bgnet
YLR274W (u) YDR432W		1.0	ppi			rewired-BG-network-807_0_bgnet
YGR092W (d) YIL046W		1.0	kinase_substrate			rewired-BG-network-807_0_bgnet
YBR154C (u) YOL012C		1.0	ppi			rewired-BG-network-807_0_bgnet
YOL012C (u) YBR154C		1.0	ppi			rewired-BG-network-807_0_bgnet
YER133W (u) YNL124W		1.0	ppi			rewired-BG-network-807_0_bgnet
YNL124W (u) YER133W		1.0	ppi			rewired-BG-network-807_0_bgnet
YOR061W (d) YDL019C		1.0	kinase_substrate			rewired-BG-network-807_0_bgnet
YHL025W (u) YOL078W		1.0	ppi			rewired-BG-network-807_0_bgnet
YOL078W (u) YHL025W		1.0	ppi			rewired-BG-network-807_0_bgnet
YER148W (u) YKL077W		1.0	ppi			rewired-BG-network-807_0_bgnet
YKL077W (u) YER148W		1.0	ppi			rewired-BG-network-807_0_bgnet
NPI6 (d) YKR090W		1.0			Constituent	NaCl_module_edges_Randomized_0
YHR005C (u) YPL213W		1.0	ppi			rewired-BG-network-807_0_bgnet
YPL213W (u) YHR005C		1.0	ppi			rewired-BG-network-807_0_bgnet
YDR261C (d) YNL255C		1.0	metabolic_pathway			rewired-BG-network-807_0_bgnet
YCL014W (d) NPR17		1.0			Shared_interaction	NaCl_module_edges_Randomized_0
YDR333C (u) YGR173W		1.0	ppi			rewired-BG-network-807_0_bgnet
YGR173W (u) YDR333C		1.0	ppi			rewired-BG-network-807_0_bgnet
YIL155C (u) YPL180W		1.0	ppi			rewired-BG-network-807_0_bgnet
YPL180W (u) YIL155C		1.0	ppi			rewired-BG-network-807_0_bgnet
YDR368W (u) YKL145W		1.0	ppi			rewired-BG-network-807_0_bgnet
YKL145W (u) YDR368W		1.0	ppi			rewired-BG-network-807_0_bgnet
YLR208W (u) YPL203W		1.0	ppi			rewired-BG-network-807_0_bgnet
YPL203W (u) YLR208W		1.0	ppi			rewired-BG-network-807_0_bgnet
YHR134W (u) YOL034W		1.0	ppi			rewired-BG-network-807_0_bgnet
YOL034W (u) YHR134W		1.0	ppi			rewired-BG-network-807_0_bgnet
YCL032W (u) YGR136W		1.0	ppi			rewired-BG-network-807_0_bgnet
YGR136W (u) YCL032W		1.0	ppi			rewired-BG-network-807_0_bgnet
YDL083C (u) YDR507C		1.0	ppi			rewired-BG-network-807_0_bgnet
YDR507C (u) YDL083C		1.0	ppi			rewired-BG-network-807_0_bgnet
YKL211C (u) YNL172W		1.0	ppi			rewired-BG-network-807_0_bgnet
YNL172W (u) YKL211C		1.0	ppi			rewired-BG-network-807_0_bgnet
YDR280W (u) YGL097W		1.0	ppi			rewired-BG-network-807_0_bgnet
YGL097W (u) YDR280W		1.0	ppi			rewired-BG-network-807_0_bgnet
YCR091W (d) YHR197W		1.0	kinase_substrate			rewired-BG-network-807_0_bgnet
YDR226W (u) YFR031CA		1.0	ppi			rewired-BG-network-807_0_bgnet
YFR031CA (u) YDR226W		1.0	ppi			rewired-BG-network-807_0_bgnet
YDR320CA (u) YER052C		1.0	ppi			rewired-BG-network-807_0_bgnet
YER052C (u) YDR320CA		1.0	ppi			rewired-BG-network-807_0_bgnet
YDR206W (u) YOL045W		1.0	ppi			rewired-BG-network-807_0_bgnet
YOL045W (u) YDR206W		1.0	ppi			rewired-BG-network-807_0_bgnet
NPR9 (d) YGL197W		1.0			Constituent	NaCl_module_edges_Randomized_0
YDR477W (d) YJR074W		1.0	kinase_substrate			rewired-BG-network-807_0_bgnet
YDR195W (u) YDR432W		1.0	ppi			rewired-BG-network-807_0_bgnet
YDR432W (u) YDR195W		1.0	ppi			rewired-BG-network-807_0_bgnet
TDGUCJ1 (u) YER094C		1.0	ppi			rewired-BG-network-807_0_bgnet
YER094C (u) TDGUCJ1		1.0	ppi			rewired-BG-network-807_0_bgnet
YDL070W (u) YDR483W		1.0	ppi			rewired-BG-network-807_0_bgnet
YDR483W (u) YDL070W		1.0	ppi			rewired-BG-network-807_0_bgnet
YDR108W (u) YKL139W		1.0	ppi			rewired-BG-network-807_0_bgnet
YKL139W (u) YDR108W		1.0	ppi			rewired-BG-network-807_0_bgnet
YFR036W (u) YOR261C		1.0	ppi			rewired-BG-network-807_0_bgnet
YOR261C (u) YFR036W		1.0	ppi			rewired-BG-network-807_0_bgnet
YIL091C (u) YPR080W		1.0	ppi			rewired-BG-network-807_0_bgnet
YPR080W (u) YIL091C		1.0	ppi			rewired-BG-network-807_0_bgnet
YDR335W (u) YEL017W		1.0	ppi			rewired-BG-network-807_0_bgnet
YEL017W (u) YDR335W		1.0	ppi			rewired-BG-network-807_0_bgnet
YCL052C (u) YML001W		1.0	ppi			rewired-BG-network-807_0_bgnet
YML001W (u) YCL052C		1.0	ppi			rewired-BG-network-807_0_bgnet
YER177W (u) YOL038W		1.0	ppi			rewired-BG-network-807_0_bgnet
YOL038W (u) YER177W		1.0	ppi			rewired-BG-network-807_0_bgnet
YGL246C (u) YKL191W		1.0	ppi			rewired-BG-network-807_0_bgnet
YKL191W (u) YGL246C		1.0	ppi			rewired-BG-network-807_0_bgnet
YKL048C (d) YCR075C		1.0	kinase_substrate			rewired-BG-network-807_0_bgnet
YFL039C (u) YGL134W		1.0	ppi			rewired-BG-network-807_0_bgnet
YGL134W (u) YFL039C		1.0	ppi			rewired-BG-network-807_0_bgnet
YBR254C (u) YEL032W		1.0	ppi			rewired-BG-network-807_0_bgnet
YEL032W (u) YBR254C		1.0	ppi			rewired-BG-network-807_0_bgnet
YHR079C (d) YGL178W		1.0	kinase_substrate			rewired-BG-network-807_0_bgnet
YLR166C (u) YPR086W		1.0	ppi			rewired-BG-network-807_0_bgnet
YPR086W (u) YLR166C		1.0	ppi			rewired-BG-network-807_0_bgnet
YKL116C (d) YGL151W		1.0	kinase_substrate			rewired-BG-network-807_0_bgnet
YAL026C (u) YLR418C		1.0	ppi			rewired-BG-network-807_0_bgnet
YLR418C (u) YAL026C		1.0	ppi			rewired-BG-network-807_0_bgnet
YPL031C (d) YGL075C		1.0	kinase_substrate			rewired-BG-network-807_0_bgnet
YGL133W (u) YJL076W		1.0	ppi			rewired-BG-network-807_0_bgnet
YJL076W (u) YGL133W		1.0	ppi			rewired-BG-network-807_0_bgnet
YDL100C (u) YPR103W		1.0	ppi			rewired-BG-network-807_0_bgnet
YPR103W (u) YDL100C		1.0	ppi			rewired-BG-network-807_0_bgnet
YBR109C (u) YDL140C		1.0	ppi			rewired-BG-network-807_0_bgnet
YDL140C (u) YBR109C		1.0	ppi			rewired-BG-network-807_0_bgnet
YDL180W (u) YGL207W		1.0	ppi			rewired-BG-network-807_0_bgnet
YGL207W (u) YDL180W		1.0	ppi			rewired-BG-network-807_0_bgnet
YBL018C (u) YKL089W		1.0	ppi			rewired-BG-network-807_0_bgnet
YKL089W (u) YBL018C		1.0	ppi			rewired-BG-network-807_0_bgnet
YFR028C (u) YLR357W		1.0	ppi			rewired-BG-network-807_0_bgnet
YLR357W (u) YFR028C		1.0	ppi			rewired-BG-network-807_0_bgnet
YGL241W (u) YPL081W		1.0	ppi			rewired-BG-network-807_0_bgnet
YPL081W (u) YGL241W		1.0	ppi			rewired-BG-network-807_0_bgnet
YBR136W (u) YPL235W		1.0	ppi			rewired-BG-network-807_0_bgnet
YPL235W (u) YBR136W		1.0	ppi			rewired-BG-network-807_0_bgnet
YGR068C (u) YNL145W		1.0	ppi			rewired-BG-network-807_0_bgnet
YNL145W (u) YGR068C		1.0	ppi			rewired-BG-network-807_0_bgnet
YHR085W (u) YPL012W		1.0	ppi			rewired-BG-network-807_0_bgnet
YPL012W (u) YHR085W		1.0	ppi			rewired-BG-network-807_0_bgnet
NPR13 (d) YPL019C		1.0			Constituent	NaCl_module_edges_Randomized_0
YER110C (u) YNL079C		1.0	ppi			rewired-BG-network-807_0_bgnet
YNL079C (u) YER110C		1.0	ppi			rewired-BG-network-807_0_bgnet
YLR067C (d) NPI5		1.0			Shared_interaction	NaCl_module_edges_Randomized_0
HOG1RD55 (d) YBR133C		1.0			Constituent	NaCl_module_edges_Randomized_0
YDR328C (u) YJR138W		1.0	ppi			rewired-BG-network-807_0_bgnet
YJR138W (u) YDR328C		1.0	ppi			rewired-BG-network-807_0_bgnet
YBR160W (d) YOR063W		1.0	kinase_substrate			rewired-BG-network-807_0_bgnet
YDL028C (u) YJL041W		1.0	ppi			rewired-BG-network-807_0_bgnet
YJL041W (u) YDL028C		1.0	ppi			rewired-BG-network-807_0_bgnet
YHR079C (d) YJL006C		1.0	kinase_substrate			rewired-BG-network-807_0_bgnet
HOG1ID44 (d) YML115C		1.0			Constituent	NaCl_module_edges_Randomized_0
YBR289W (u) YLL019C		1.0	ppi			rewired-BG-network-807_0_bgnet
YLL019C (u) YBR289W		1.0	ppi			rewired-BG-network-807_0_bgnet
YLR357W (u) YMR120C		1.0	ppi			rewired-BG-network-807_0_bgnet
YMR120C (u) YLR357W		1.0	ppi			rewired-BG-network-807_0_bgnet
YDR099W (u) YER012W		1.0	ppi			rewired-BG-network-807_0_bgnet
YER012W (u) YDR099W		1.0	ppi			rewired-BG-network-807_0_bgnet
YBR010W (u) YPR016C		1.0	ppi			rewired-BG-network-807_0_bgnet
YPR016C (u) YBR010W		1.0	ppi			rewired-BG-network-807_0_bgnet
YDR466W (u) YNL207W		1.0	ppi			rewired-BG-network-807_0_bgnet
YNL207W (u) YDR466W		1.0	ppi			rewired-BG-network-807_0_bgnet
YCR084C (u) YNL007C		1.0	ppi			rewired-BG-network-807_0_bgnet
YNL007C (u) YCR084C		1.0	ppi			rewired-BG-network-807_0_bgnet
YDR523C (u) YPL232W		1.0	ppi			rewired-BG-network-807_0_bgnet
YPL232W (u) YDR523C		1.0	ppi			rewired-BG-network-807_0_bgnet
YDL134C (u) YLR340W		1.0	ppi			rewired-BG-network-807_0_bgnet
YLR340W (u) YDL134C		1.0	ppi			rewired-BG-network-807_0_bgnet
YDR322W (u) YNL222W		1.0	ppi			rewired-BG-network-807_0_bgnet
YNL222W (u) YDR322W		1.0	ppi			rewired-BG-network-807_0_bgnet
YFR050C (u) YOR137C		1.0	ppi			rewired-BG-network-807_0_bgnet
YOR137C (u) YFR050C		1.0	ppi			rewired-BG-network-807_0_bgnet
YJR121W (u) YOR374W		1.0	ppi			rewired-BG-network-807_0_bgnet
YOR374W (u) YJR121W		1.0	ppi			rewired-BG-network-807_0_bgnet
YHR166C (u) YIL091C		1.0	ppi			rewired-BG-network-807_0_bgnet
YIL091C (u) YHR166C		1.0	ppi			rewired-BG-network-807_0_bgnet
NPR8 (d) YBL085W		1.0			Constituent	NaCl_module_edges_Randomized_0
YCR077C (u) YIL107C		1.0	ppi			rewired-BG-network-807_0_bgnet
YIL107C (u) YCR077C		1.0	ppi			rewired-BG-network-807_0_bgnet
YER022W (u) YPR125W		1.0	ppi			rewired-BG-network-807_0_bgnet
YPR125W (u) YER022W		1.0	ppi			rewired-BG-network-807_0_bgnet
YDR363WA (u) YPL193W		1.0	ppi			rewired-BG-network-807_0_bgnet
YPL193W (u) YDR363WA		1.0	ppi			rewired-BG-network-807_0_bgnet
YOR124C (d) YOR063W		1.0	deubiquitination			rewired-BG-network-807_0_bgnet
YKL166C (d) YGR104C		1.0	kinase_substrate			rewired-BG-network-807_0_bgnet
YLL040C (u) YMR201C		1.0	ppi			rewired-BG-network-807_0_bgnet
YMR201C (u) YLL040C		1.0	ppi			rewired-BG-network-807_0_bgnet
YBR155W (u) YOR038C		1.0	ppi			rewired-BG-network-807_0_bgnet
YOR038C (u) YBR155W		1.0	ppi			rewired-BG-network-807_0_bgnet
YFR014C (d) YHR124W		1.0	kinase_substrate			rewired-BG-network-807_0_bgnet
YGL003C (u) YLR047C		1.0	ppi			rewired-BG-network-807_0_bgnet
YLR047C (u) YGL003C		1.0	ppi			rewired-BG-network-807_0_bgnet
YBL075C (u) YJR159W		1.0	ppi			rewired-BG-network-807_0_bgnet
YJR159W (u) YBL075C		1.0	ppi			rewired-BG-network-807_0_bgnet
YGL079W (u) YOR290C		1.0	ppi			rewired-BG-network-807_0_bgnet
YOR290C (u) YGL079W		1.0	ppi			rewired-BG-network-807_0_bgnet
YHR128W (u) YKR095WA		1.0	ppi			rewired-BG-network-807_0_bgnet
YKR095WA (u) YHR128W		1.0	ppi			rewired-BG-network-807_0_bgnet
YCL035C (u) YKL135C		1.0	metabolic_pathway			rewired-BG-network-807_0_bgnet
YKL135C (u) YCL035C		1.0	metabolic_pathway			rewired-BG-network-807_0_bgnet
YER012W (u) YLR384C		1.0	ppi			rewired-BG-network-807_0_bgnet
YLR384C (u) YER012W		1.0	ppi			rewired-BG-network-807_0_bgnet
YDL140C (u) YNL165W		1.0	ppi			rewired-BG-network-807_0_bgnet
YNL165W (u) YDL140C		1.0	ppi			rewired-BG-network-807_0_bgnet
YBL030C (u) YNL207W		1.0	ppi			rewired-BG-network-807_0_bgnet
YNL207W (u) YBL030C		1.0	ppi			rewired-BG-network-807_0_bgnet
NPI2 (d) YOL100W	Kinase	1.0			Constituent	NaCl_module_edges_Randomized_0
YDR152W (u) YJL187C		1.0	ppi			rewired-BG-network-807_0_bgnet
YJL187C (u) YDR152W		1.0	ppi			rewired-BG-network-807_0_bgnet
YJR059W (d) YKL093W		1.0	kinase_substrate			rewired-BG-network-807_0_bgnet
YJR096W (u) YPL118W		1.0	ppi			rewired-BG-network-807_0_bgnet
YPL118W (u) YJR096W		1.0	ppi			rewired-BG-network-807_0_bgnet
YGR074W (u) YPL038W		1.0	ppi			rewired-BG-network-807_0_bgnet
YPL038W (u) YGR074W		1.0	ppi			rewired-BG-network-807_0_bgnet
Q0045 (u) YPR133C		1.0	ppi			rewired-BG-network-807_0_bgnet
YPR133C (u) Q0045		1.0	ppi			rewired-BG-network-807_0_bgnet
YCR093W (u) YOR273C		1.0	ppi			rewired-BG-network-807_0_bgnet
YOR273C (u) YCR093W		1.0	ppi			rewired-BG-network-807_0_bgnet
YHR082C (d) YER172C		1.0	kinase_substrate			rewired-BG-network-807_0_bgnet
YHR135C (d) YHR170W		1.0	kinase_substrate			rewired-BG-network-807_0_bgnet
HOG1ID42 (d) YDR292C		1.0			Constituent	NaCl_module_edges_Randomized_0
YBR198C (u) YML051W		1.0	ppi			rewired-BG-network-807_0_bgnet
YML051W (u) YBR198C		1.0	ppi			rewired-BG-network-807_0_bgnet
YBL079W (u) YDR510W		1.0	ppi			rewired-BG-network-807_0_bgnet
YDR510W (u) YBL079W		1.0	ppi			rewired-BG-network-807_0_bgnet
YJL092W (u) YLR096W		1.0	ppi			rewired-BG-network-807_0_bgnet
YLR096W (u) YJL092W		1.0	ppi			rewired-BG-network-807_0_bgnet
YML057W (u) YPL181W		1.0	ppi			rewired-BG-network-807_0_bgnet
YPL181W (u) YML057W		1.0	ppi			rewired-BG-network-807_0_bgnet
YDL078C (u) YNL178W		1.0	ppi			rewired-BG-network-807_0_bgnet
YNL178W (u) YDL078C		1.0	ppi			rewired-BG-network-807_0_bgnet
YJL164C (d) YDL181W		1.0	kinase_substrate			rewired-BG-network-807_0_bgnet
YCL067C (u) YGL061C		1.0	ppi			rewired-BG-network-807_0_bgnet
YGL061C (u) YCL067C		1.0	ppi			rewired-BG-network-807_0_bgnet
YJL165C (d) YNL255C		1.0	kinase_substrate			rewired-BG-network-807_0_bgnet
YBR109C (u) YPR135W		1.0	ppi			rewired-BG-network-807_0_bgnet
YPR135W (u) YBR109C		1.0	ppi			rewired-BG-network-807_0_bgnet
YDR101C (u) YOR201C		1.0	ppi			rewired-BG-network-807_0_bgnet
YOR201C (u) YDR101C		1.0	ppi			rewired-BG-network-807_0_bgnet
YLR300W (d) YBL024W		1.0	metabolic_pathway			rewired-BG-network-807_0_bgnet
YER098W (u) YGR013W		1.0	ppi			rewired-BG-network-807_0_bgnet
YGR013W (u) YER098W		1.0	ppi			rewired-BG-network-807_0_bgnet
YBR136W (u) YOL113W		1.0	ppi			rewired-BG-network-807_0_bgnet
YOL113W (u) YBR136W		1.0	ppi			rewired-BG-network-807_0_bgnet
YBR200W (u) YKL008C		1.0	ppi			rewired-BG-network-807_0_bgnet
YKL008C (u) YBR200W		1.0	ppi			rewired-BG-network-807_0_bgnet
YLR180W (u) YLR278C		1.0	ppi			rewired-BG-network-807_0_bgnet
YLR278C (u) YLR180W		1.0	ppi			rewired-BG-network-807_0_bgnet
YEL024W (u) YLL034C		1.0	ppi			rewired-BG-network-807_0_bgnet
YLL034C (u) YEL024W		1.0	ppi			rewired-BG-network-807_0_bgnet
YJL141C (u) YNL316C		1.0	ppi			rewired-BG-network-807_0_bgnet
YNL316C (u) YJL141C		1.0	ppi			rewired-BG-network-807_0_bgnet
YPL031C (d) YHL007C		1.0	kinase_substrate			rewired-BG-network-807_0_bgnet
YBR253W (u) YOL147C		1.0	ppi			rewired-BG-network-807_0_bgnet
YOL147C (u) YBR253W		1.0	ppi			rewired-BG-network-807_0_bgnet
YJR086W (u) YOR160W		1.0	ppi			rewired-BG-network-807_0_bgnet
YOR160W (u) YJR086W		1.0	ppi			rewired-BG-network-807_0_bgnet
YKL012W (u) YOR308C		1.0	ppi			rewired-BG-network-807_0_bgnet
YOR308C (u) YKL012W		1.0	ppi			rewired-BG-network-807_0_bgnet
YLR348C (d) YNL027W		1.0	metabolic_pathway			rewired-BG-network-807_0_bgnet
YGR040W (d) YHL033C		1.0	kinase_substrate			rewired-BG-network-807_0_bgnet
YAR007C (u) YLR018C		1.0	ppi			rewired-BG-network-807_0_bgnet
YLR018C (u) YAR007C		1.0	ppi			rewired-BG-network-807_0_bgnet
YDR450W (u) YFL062W		1.0	ppi			rewired-BG-network-807_0_bgnet
YFL062W (u) YDR450W		1.0	ppi			rewired-BG-network-807_0_bgnet
YML069W (u) YOR174W		1.0	ppi			rewired-BG-network-807_0_bgnet
YOR174W (u) YML069W		1.0	ppi			rewired-BG-network-807_0_bgnet
YKL052C (u) YML088W		1.0	ppi			rewired-BG-network-807_0_bgnet
YML088W (u) YKL052C		1.0	ppi			rewired-BG-network-807_0_bgnet
YGR252W (d) YDR093W		1.0	acetylation			rewired-BG-network-807_0_bgnet
YMR047C (u) YOR106W		1.0	ppi			rewired-BG-network-807_0_bgnet
YOR106W (u) YMR047C		1.0	ppi			rewired-BG-network-807_0_bgnet
YOR210W (d) NPR7		1.0			Shared_interaction	NaCl_module_edges_Randomized_0
YDL153C (u) YFR051C		1.0	ppi			rewired-BG-network-807_0_bgnet
YFR051C (u) YDL153C		1.0	ppi			rewired-BG-network-807_0_bgnet
YBR298C (d) YJL200C		1.0	metabolic_pathway			rewired-BG-network-807_0_bgnet
YBR160W (d) YGR095C		1.0	kinase_substrate			rewired-BG-network-807_0_bgnet
YGL210W (u) YHR089C		1.0	ppi			rewired-BG-network-807_0_bgnet
YHR089C (u) YGL210W		1.0	ppi			rewired-BG-network-807_0_bgnet
HOG1ID42 (d) YGR180C		1.0			Constituent	NaCl_module_edges_Randomized_0
YDR167W (u) YOR001W		1.0	ppi			rewired-BG-network-807_0_bgnet
YOR001W (u) YDR167W		1.0	ppi			rewired-BG-network-807_0_bgnet
HOG1ID46 (d) YLR248W	Kinase	1.0			Constituent	NaCl_module_edges_Randomized_0
YPL031C (d) YDR443C		1.0	kinase_substrate			rewired-BG-network-807_0_bgnet
YHR135C (d) YDR256C		1.0	kinase_substrate			rewired-BG-network-807_0_bgnet
YBR160W (d) YLR219W		1.0	kinase_substrate			rewired-BG-network-807_0_bgnet
YDL084W (u) YKL168C		1.0	ppi			rewired-BG-network-807_0_bgnet
YKL168C (u) YDL084W		1.0	ppi			rewired-BG-network-807_0_bgnet
YPL153C (d) YOR340C		1.0	kinase_substrate			rewired-BG-network-807_0_bgnet
YHR082C (d) YGR225W		1.0	kinase_substrate			rewired-BG-network-807_0_bgnet
YAL036C (u) YOR103C		1.0	ppi			rewired-BG-network-807_0_bgnet
YOR103C (u) YAL036C		1.0	ppi			rewired-BG-network-807_0_bgnet
YGR040W (u) YIL062C		1.0	ppi			rewired-BG-network-807_0_bgnet
YIL062C (u) YGR040W		1.0	ppi			rewired-BG-network-807_0_bgnet
YJL115W (d) NPI5		1.0			Shared_interaction	NaCl_module_edges_Randomized_0
YNL161W (d) YDR146C		1.0	kinase_substrate			rewired-BG-network-807_0_bgnet
YGL158W (d) YML065W		1.0	kinase_substrate			rewired-BG-network-807_0_bgnet
YDL001W (u) YJR090C		1.0	ppi			rewired-BG-network-807_0_bgnet
YJR090C (u) YDL001W		1.0	ppi			rewired-BG-network-807_0_bgnet
YIL143C (u) YJR063W		1.0	ppi			rewired-BG-network-807_0_bgnet
YJR063W (u) YIL143C		1.0	ppi			rewired-BG-network-807_0_bgnet
YJR082C (u) YOR163W		1.0	ppi			rewired-BG-network-807_0_bgnet
YOR163W (u) YJR082C		1.0	ppi			rewired-BG-network-807_0_bgnet
YGR200C (u) YPL093W		1.0	ppi			rewired-BG-network-807_0_bgnet
YPL093W (u) YGR200C		1.0	ppi			rewired-BG-network-807_0_bgnet
YDR091C (u) YPR054W		1.0	ppi			rewired-BG-network-807_0_bgnet
YPR054W (u) YDR091C		1.0	ppi			rewired-BG-network-807_0_bgnet
NPR16 (d) YDR186C		1.0			Constituent	NaCl_module_edges_Randomized_0
YNL030W (u) YOL117W		1.0	ppi			rewired-BG-network-807_0_bgnet
YOL117W (u) YNL030W		1.0	ppi			rewired-BG-network-807_0_bgnet
YGR252W (u) YLR033W		1.0	ppi			rewired-BG-network-807_0_bgnet
YLR033W (u) YGR252W		1.0	ppi			rewired-BG-network-807_0_bgnet
YKL172W (u) YPR119W		1.0	ppi			rewired-BG-network-807_0_bgnet
YPR119W (u) YKL172W		1.0	ppi			rewired-BG-network-807_0_bgnet
YDL149W (u) YJL204C		1.0	ppi			rewired-BG-network-807_0_bgnet
YJL204C (u) YDL149W		1.0	ppi			rewired-BG-network-807_0_bgnet
YBL075C (u) YKL145W		1.0	ppi			rewired-BG-network-807_0_bgnet
YKL145W (u) YBL075C		1.0	ppi			rewired-BG-network-807_0_bgnet
YER095W (u) YOR377W		1.0	ppi			rewired-BG-network-807_0_bgnet
YOR377W (u) YER095W		1.0	ppi			rewired-BG-network-807_0_bgnet
YLR015W (d) YNL027W		1.0	methylation			rewired-BG-network-807_0_bgnet
NPR15 (d) YOR092W		1.0			Constituent	NaCl_module_edges_Randomized_0
YNL154C (d) YDL149W		1.0	kinase_substrate			rewired-BG-network-807_0_bgnet
YBR160W (d) YPL045W		1.0	kinase_substrate			rewired-BG-network-807_0_bgnet
YHR079C (d) YOL100W		1.0	kinase_substrate			rewired-BG-network-807_0_bgnet
YGL059W (d) YPR137CA		1.0	kinase_substrate			rewired-BG-network-807_0_bgnet
YDL077C (u) YKR079C		1.0	ppi			rewired-BG-network-807_0_bgnet
YKR079C (u) YDL077C		1.0	ppi			rewired-BG-network-807_0_bgnet
Q0085 (u) YPL082C		1.0	ppi			rewired-BG-network-807_0_bgnet
YPL082C (u) Q0085		1.0	ppi			rewired-BG-network-807_0_bgnet
YDL182W (u) YGR054W		1.0	ppi			rewired-BG-network-807_0_bgnet
YGR054W (u) YDL182W		1.0	ppi			rewired-BG-network-807_0_bgnet
YGL116W (u) YMR001C		1.0	ppi			rewired-BG-network-807_0_bgnet
YMR001C (u) YGL116W		1.0	ppi			rewired-BG-network-807_0_bgnet
YCR072C (u) YGL123W		1.0	ppi			rewired-BG-network-807_0_bgnet
YGL123W (u) YCR072C		1.0	ppi			rewired-BG-network-807_0_bgnet
YBR039W (u) YMR153W		1.0	ppi			rewired-BG-network-807_0_bgnet
YMR153W (u) YBR039W		1.0	ppi			rewired-BG-network-807_0_bgnet
YDL160C (u) YKL112W		1.0	ppi			rewired-BG-network-807_0_bgnet
YKL112W (u) YDL160C		1.0	ppi			rewired-BG-network-807_0_bgnet
YDL190C (u) YDR023W		1.0	ppi			rewired-BG-network-807_0_bgnet
YDR023W (u) YDL190C		1.0	ppi			rewired-BG-network-807_0_bgnet
YGL179C (d) YNL251C		1.0	kinase_substrate			rewired-BG-network-807_0_bgnet
YNR046W (u) YPL129W		1.0	ppi			rewired-BG-network-807_0_bgnet
YPL129W (u) YNR046W		1.0	ppi			rewired-BG-network-807_0_bgnet
YER143W (u) YKL014C		1.0	ppi			rewired-BG-network-807_0_bgnet
YKL014C (u) YER143W		1.0	ppi			rewired-BG-network-807_0_bgnet
YDL127W (u) YHR072W		1.0	ppi			rewired-BG-network-807_0_bgnet
YHR072W (u) YDL127W		1.0	ppi			rewired-BG-network-807_0_bgnet
YKL009W (u) YKL130C		1.0	ppi			rewired-BG-network-807_0_bgnet
YKL130C (u) YKL009W		1.0	ppi			rewired-BG-network-807_0_bgnet
YER090W (u) YJL095W		1.0	ppi			rewired-BG-network-807_0_bgnet
YJL095W (u) YER090W		1.0	ppi			rewired-BG-network-807_0_bgnet
YMR061W (d) HOG1ID42		1.0			Shared_interaction	NaCl_module_edges_Randomized_0
YBR009C (u) YNR010W		1.0	ppi			rewired-BG-network-807_0_bgnet
YNR010W (u) YBR009C		1.0	ppi			rewired-BG-network-807_0_bgnet
YMR117C (u) YNL053W		1.0	ppi			rewired-BG-network-807_0_bgnet
YNL053W (u) YMR117C		1.0	ppi			rewired-BG-network-807_0_bgnet
YPL031C (d) YPR082C		1.0	kinase_substrate			rewired-BG-network-807_0_bgnet
YER049W (u) YNL251C		1.0	ppi			rewired-BG-network-807_0_bgnet
YNL251C (u) YER049W		1.0	ppi			rewired-BG-network-807_0_bgnet
YJR135WA (u) YOR046C		1.0	ppi			rewired-BG-network-807_0_bgnet
YOR046C (u) YJR135WA		1.0	ppi			rewired-BG-network-807_0_bgnet
YPL203W (d) YNL131W		1.0	kinase_substrate			rewired-BG-network-807_0_bgnet
YDL042C (u) YKL093W		1.0	ppi			rewired-BG-network-807_0_bgnet
YKL093W (u) YDL042C		1.0	ppi			rewired-BG-network-807_0_bgnet
YCR008W (d) YKL206C		1.0	kinase_substrate			rewired-BG-network-807_0_bgnet
YDL108W (u) YDL166C		1.0	ppi			rewired-BG-network-807_0_bgnet
YDL166C (u) YDL108W		1.0	ppi			rewired-BG-network-807_0_bgnet
YER068W (u) YML098W		1.0	ppi			rewired-BG-network-807_0_bgnet
YML098W (u) YER068W		1.0	ppi			rewired-BG-network-807_0_bgnet
YDL195W (u) YKL198C		1.0	ppi			rewired-BG-network-807_0_bgnet
YKL198C (u) YDL195W		1.0	ppi			rewired-BG-network-807_0_bgnet
YMR307W (u) YOR025W		1.0	metabolic_pathway			rewired-BG-network-807_0_bgnet
YOR025W (u) YMR307W		1.0	metabolic_pathway			rewired-BG-network-807_0_bgnet
YGR158C (u) YOR143C		1.0	ppi			rewired-BG-network-807_0_bgnet
YOR143C (u) YGR158C		1.0	ppi			rewired-BG-network-807_0_bgnet
YKL210W (d) YPR106W		1.0	ubiquitination			rewired-BG-network-807_0_bgnet
YNL154C (d) YOR290C		1.0	kinase_substrate			rewired-BG-network-807_0_bgnet
YHR194W (u) YOR290C		1.0	ppi			rewired-BG-network-807_0_bgnet
YOR290C (u) YHR194W		1.0	ppi			rewired-BG-network-807_0_bgnet
YDR328C (u) YLL008W		1.0	ppi			rewired-BG-network-807_0_bgnet
YLL008W (u) YDR328C		1.0	ppi			rewired-BG-network-807_0_bgnet
